name,summary,age,animal,family,weight,iq
Fred,Big scary cat,33.8,Tiger,Malfoys,150.85,104.4
Wilbur,Big scary cat,70.8,Superhero,Malfoys,10.79,35.3
Archibold,Big scary cat,63.8,Tiger,Malfoys,122.59,197.1
Fred,Big scary cat,61.8,Tiger,Malfoys,102.8,79.1
Wendy,Big scary cat,100.8,Superhero,Malfoys,108.33,76.3
Wendy,Big scary cat,24.8,Superhero,Malfoys,117.15,105.1
Wilbur,Big scary cat,98.8,Superhero,Malfoys,37.9,60.5
Wilbur,Big scary cat,22.8,Superhero,Malfoys,12.64,184.4
Archibold,Big scary cat,59.8,Tiger,Malfoys,163.91,79.4
Wendy,Big scary cat,20.8,Superhero,Malfoys,35.33,156.8
Archibold,Big scary cat,87.8,Tiger,Malfoys,82.18,144.8
Archibold,Big scary cat,11.8,Tiger,Malfoys,199.24,68.8
Wendy,Big scary cat,48.8,Superhero,Malfoys,164.3,137.7
Fred,Big scary cat,9.8,Tiger,Malfoys,189.17,117.5
Wendy,Big scary cat,76.8,Superhero,Malfoys,168.88,4.4
Fred,Big scary cat,37.8,Tiger,Malfoys,55.05,142.8
Fred,Big scary cat,65.8,Tiger,Malfoys,62.7,11.7
Wilbur,Big scary cat,26.8,Superhero,Malfoys,96.52,135.2
Fred,Big scary cat,93.8,Tiger,Malfoys,12.41,167.3
Wilbur,Big scary cat,54.8,Superhero,Malfoys,22.24,32.7
Archibold,Big scary cat,15.8,Tiger,Malfoys,124.37,135.7
Wilbur,Big scary cat,82.8,Superhero,Malfoys,138.86,111.2
Archibold,Big scary cat,43.8,Tiger,Malfoys,23.7,50.1
Wendy,Big scary cat,80.8,Superhero,Malfoys,71.74,126.9
Wendy,Big scary cat,4.8,Superhero,Malfoys,107.74,193
Archibold,Big scary cat,71.8,Tiger,Malfoys,87.41,34.1
Wendy,Big scary cat,32.8,Superhero,Malfoys,105.22,66.7
Fred,Big scary cat,69.8,Tiger,Malfoys,144.81,193.6
Wilbur,Big scary cat,30.8,Superhero,Malfoys,159.29,23.4
Fred,Big scary cat,97.8,Tiger,Malfoys,130.03,15
Fred,Big scary cat,21.8,Tiger,Malfoys,116.52,39.2
Wilbur,Big scary cat,58.8,Superhero,Malfoys,133.97,145.1
Archibold,Big scary cat,19.8,Tiger,Malfoys,63.47,63.3
Fred,Big scary cat,73.8,Tiger,Malfoys,60.61,44
Wilbur,Big scary cat,34.8,Superhero,Malfoys,185.32,57.9
Wilbur,Big scary cat,62.8,Superhero,Malfoys,119.44,57.5
Archibold,Big scary cat,99.8,Tiger,Malfoys,29.96,21.2
Archibold,Big scary cat,23.8,Tiger,Malfoys,84.2,161.6
Wendy,Big scary cat,92.8,Superhero,Malfoys,76.98,128.9
Wendy,Big scary cat,60.8,Superhero,Malfoys,100.29,151.5
Archibold,Big scary cat,51.8,Tiger,Malfoys,168.47,39.3
Wendy,Big scary cat,88.8,Superhero,Malfoys,43.4,159
Wendy,Big scary cat,12.8,Superhero,Malfoys,99.16,114
Fred,Big scary cat,49.8,Tiger,Malfoys,69.94,63.9
Wilbur,Big scary cat,10.8,Superhero,Malfoys,114.94,161
Fred,Big scary cat,77.8,Tiger,Malfoys,91.66,74.5
Fred,Big scary cat,1.8,Tiger,Malfoys,179.92,58.1
Wilbur,Big scary cat,38.8,Superhero,Malfoys,131.51,43.2
Wilbur,Big scary cat,66.8,Superhero,Malfoys,3.55,172.6
Archibold,Big scary cat,27.8,Tiger,Malfoys,88.95,182.8
Wilbur,Big scary cat,94.8,Superhero,Malfoys,103.44,120.5
Archibold,Big scary cat,55.8,Tiger,Malfoys,57.86,97.2
Wendy,Big scary cat,16.8,Superhero,Malfoys,72.52,200.7
Archibold,Big scary cat,83.8,Tiger,Malfoys,181.69,45.4
Wendy,Big scary cat,44.8,Superhero,Malfoys,137.44,154.7
Fred,Big scary cat,5.8,Tiger,Malfoys,72.23,161.7
Wendy,Big scary cat,72.8,Superhero,Malfoys,1.11,108.5
Fred,Big scary cat,33.8,Tiger,Malfoys,12.92,130.8
Archibold,Big scary cat,31.8,Tiger,Malfoys,157.96,170.7
Wilbur,Big scary cat,70.8,Superhero,Malfoys,33.56,115.2
Wendy,Big scary cat,68.8,Superhero,Malfoys,63.76,69.2
Fred,Big scary cat,61.8,Tiger,Malfoys,196.71,177.9
Fred,Big scary cat,29.8,Tiger,Malfoys,171.13,49.8
Wilbur,Big scary cat,98.8,Superhero,Malfoys,103.57,16.7
Wilbur,Big scary cat,22.8,Superhero,Malfoys,173.83,66.8
Wendy,Big scary cat,96.8,Superhero,Malfoys,43.65,112.4
Archibold,Big scary cat,59.8,Tiger,Malfoys,78.17,27.1
Fred,Big scary cat,57.8,Tiger,Malfoys,59.18,68.1
Wendy,Big scary cat,20.8,Superhero,Malfoys,147.76,25.9
Wilbur,Big scary cat,18.8,Superhero,Malfoys,147.41,99.3
Archibold,Big scary cat,87.8,Tiger,Malfoys,111.92,108.1
Archibold,Big scary cat,11.8,Tiger,Malfoys,105.54,159.4
Fred,Big scary cat,85.8,Tiger,Malfoys,155.51,30.9
Wendy,Big scary cat,48.8,Superhero,Malfoys,53.39,169.1
Wilbur,Big scary cat,46.8,Superhero,Malfoys,199.5,162.3
Fred,Big scary cat,9.8,Tiger,Malfoys,26.11,161.8
Archibold,Big scary cat,7.8,Tiger,Malfoys,94.33,192.6
Wilbur,Big scary cat,74.8,Superhero,Malfoys,53.12,49
Archibold,Big scary cat,35.8,Tiger,Malfoys,45.09,113.6
Archibold,Big scary cat,63.8,Tiger,Malfoys,91.93,172.1
Wendy,Big scary cat,100.8,Superhero,Malfoys,14.96,25.6
Wendy,Big scary cat,24.8,Superhero,Malfoys,81.71,100.9
Archibold,Big scary cat,91.8,Tiger,Malfoys,51.19,14.9
Wendy,Big scary cat,52.8,Superhero,Malfoys,73.29,37.8
Fred,Big scary cat,89.8,Tiger,Malfoys,152.14,53.1
Fred,Big scary cat,13.8,Tiger,Malfoys,174.95,111.7
Wilbur,Big scary cat,50.8,Superhero,Malfoys,136.68,110.6
Fred,Big scary cat,41.8,Tiger,Malfoys,31.21,90.5
Wilbur,Big scary cat,78.8,Superhero,Malfoys,168.75,89.7
Wilbur,Big scary cat,2.8,Superhero,Malfoys,191.38,11.4
Archibold,Big scary cat,39.8,Tiger,Malfoys,75.09,67.7
Archibold,Big scary cat,67.8,Tiger,Malfoys,95.39,113.3
Wendy,Big scary cat,28.8,Superhero,Malfoys,28.93,44.2
Archibold,Big scary cat,91.8,Tiger,Malfoys,168.32,38.4
Archibold,Big scary cat,95.8,Tiger,Malfoys,18,95.6
Wendy,Big scary cat,56.8,Superhero,Malfoys,85.73,57.6
Fred,Big scary cat,17.8,Tiger,Malfoys,76.52,82.9
Wendy,Big scary cat,84.8,Superhero,Malfoys,155.94,115.5
Fred,Big scary cat,45.8,Tiger,Malfoys,152.15,111.3
Wilbur,Big scary cat,6.8,Superhero,Malfoys,171.53,46.1
Archibold,Big scary cat,95.8,Tiger,Malfoys,113.22,65.5
Wendy,Big scary cat,84.8,Superhero,Malfoys,125.14,76.3
Fred,Big scary cat,73.8,Tiger,Malfoys,163.31,104.6
Wilbur,Big scary cat,62.8,Superhero,Malfoys,52.95,84.5
Archibold,Big scary cat,99.8,Tiger,Malfoys,184.29,100
Fred,Big scary cat,97.8,Tiger,Malfoys,169.83,33.8
Fred,Big scary cat,21.8,Tiger,Malfoys,199.68,45.3
Wilbur,Big scary cat,58.8,Superhero,Malfoys,4.9,41
Archibold,Big scary cat,51.8,Tiger,Malfoys,102.51,38.2
Archibold,Big scary cat,19.8,Tiger,Malfoys,167.15,158.2
Wendy,Big scary cat,88.8,Superhero,Malfoys,81.54,1.4
Wilbur,Big scary cat,86.8,Superhero,Malfoys,118.14,117.8
Archibold,Big scary cat,47.8,Tiger,Malfoys,163.88,15.4
Wendy,Big scary cat,8.8,Superhero,Malfoys,102.72,78
Fred,Big scary cat,77.8,Tiger,Malfoys,31.96,5.5
Archibold,Big scary cat,75.8,Tiger,Malfoys,189.89,18.6
Wendy,Big scary cat,36.8,Superhero,Malfoys,48.01,45
Wendy,Big scary cat,64.8,Superhero,Malfoys,143.05,156.2
Fred,Big scary cat,25.8,Tiger,Malfoys,62.88,154.3
Wendy,Big scary cat,92.8,Superhero,Malfoys,62.99,117.2
Fred,Big scary cat,53.8,Tiger,Malfoys,69.32,27.9
Wilbur,Big scary cat,90.8,Superhero,Malfoys,44.96,132.2
Wilbur,Big scary cat,14.8,Superhero,Malfoys,185.6,2.9
Fred,Big scary cat,81.8,Tiger,Malfoys,169.07,195.9
Wilbur,Big scary cat,42.8,Superhero,Malfoys,67.45,37
Archibold,Big scary cat,79.8,Tiger,Malfoys,105.5,42.4
Archibold,Big scary cat,3.8,Tiger,Malfoys,8.97,145.7
Wendy,Big scary cat,40.8,Superhero,Malfoys,6.51,146.3
Archibold,Big scary cat,31.8,Tiger,Malfoys,198.16,93
Wendy,Big scary cat,68.8,Superhero,Malfoys,103.59,29.8
Fred,Big scary cat,29.8,Tiger,Malfoys,98.99,150.1
Wendy,Big scary cat,96.8,Superhero,Malfoys,21.58,188.3
Wilbur,Big scary cat,94.8,Superhero,Malfoys,170.92,112.5
Fred,Big scary cat,57.8,Tiger,Malfoys,193.9,30
Archibold,Big scary cat,55.8,Tiger,Malfoys,8.8,16.8
Wilbur,Big scary cat,18.8,Superhero,Malfoys,186.08,155.3
Wendy,Big scary cat,16.8,Superhero,Malfoys,131.03,181.2
Fred,Big scary cat,85.8,Tiger,Malfoys,71.93,33.6
Archibold,Big scary cat,83.8,Tiger,Malfoys,84.5,172.1
Wilbur,Big scary cat,46.8,Superhero,Malfoys,190.59,44.9
Wendy,Big scary cat,44.8,Superhero,Malfoys,138.93,40.5
Archibold,Big scary cat,7.8,Tiger,Malfoys,119.63,147.6
Fred,Big scary cat,5.8,Tiger,Malfoys,163.33,185.9
Wilbur,Big scary cat,74.8,Superhero,Malfoys,106.78,113.6
Wendy,Big scary cat,72.8,Superhero,Malfoys,141.37,141.7
Archibold,Big scary cat,35.8,Tiger,Malfoys,199.8,51.6
Fred,Big scary cat,33.8,Tiger,Malfoys,41.59,174.2
Wilbur,Big scary cat,70.8,Superhero,Malfoys,49.45,25.4
Fred,Big scary cat,61.8,Tiger,Malfoys,2.74,110.4
Wilbur,Big scary cat,98.8,Superhero,Malfoys,42.85,83.7
Wilbur,Big scary cat,22.8,Superhero,Malfoys,201,47.3
Archibold,Big scary cat,59.8,Tiger,Malfoys,198.48,79.4
Wendy,Big scary cat,20.8,Superhero,Malfoys,40.07,45.6
Archibold,Big scary cat,87.8,Tiger,Malfoys,23.91,16.1
Archibold,Big scary cat,11.8,Tiger,Malfoys,179.21,168.4
Wendy,Big scary cat,48.8,Superhero,Malfoys,186.16,8.5
Fred,Big scary cat,9.8,Tiger,Malfoys,92.15,58.3
Wendy,Big scary cat,76.8,Superhero,Malfoys,20.89,66.7
Fred,Big scary cat,37.8,Tiger,Malfoys,47.85,91.2
Fred,Big scary cat,65.8,Tiger,Malfoys,152.93,45
Wilbur,Big scary cat,26.8,Superhero,Malfoys,108.68,53.3
Wilbur,Big scary cat,54.8,Superhero,Malfoys,177.18,138.4
Archibold,Big scary cat,87.8,Tiger,Malfoys,147.68,151.1
Archibold,Big scary cat,15.8,Tiger,Malfoys,109.95,171.1
Archibold,Big scary cat,43.8,Tiger,Malfoys,73.77,200.8
Wendy,Big scary cat,76.8,Superhero,Malfoys,40.36,20.6
Wendy,Big scary cat,80.8,Superhero,Malfoys,48.04,98.1
Wendy,Big scary cat,4.8,Superhero,Malfoys,69.01,150.8
Wendy,Big scary cat,32.8,Superhero,Malfoys,162.97,133.3
Fred,Big scary cat,65.8,Tiger,Malfoys,28.37,5.4
Fred,Big scary cat,69.8,Tiger,Malfoys,103.71,26.5
Wilbur,Big scary cat,30.8,Superhero,Malfoys,8.62,122.4
Fred,Big scary cat,93.8,Tiger,Malfoys,163.12,87.7
Wilbur,Big scary cat,54.8,Superhero,Malfoys,130.26,109.8
Wilbur,Big scary cat,82.8,Superhero,Malfoys,35.63,88.2
Archibold,Big scary cat,43.8,Tiger,Malfoys,82.03,46.1
Wendy,Big scary cat,80.8,Superhero,Malfoys,155.07,14
Archibold,Big scary cat,71.8,Tiger,Malfoys,173.57,83.7
Wendy,Big scary cat,32.8,Superhero,Malfoys,127.15,105.9
Fred,Big scary cat,69.8,Tiger,Malfoys,24.79,25.1
Fred,Big scary cat,97.8,Tiger,Malfoys,26.32,73.6
Fred,Big scary cat,21.8,Tiger,Malfoys,113.42,182.8
Wilbur,Big scary cat,58.8,Superhero,Malfoys,76.2,60
Wilbur,Big scary cat,86.8,Superhero,Malfoys,7.64,101.6
Wendy,Big scary cat,84.8,Superhero,Malfoys,36,15
Archibold,Big scary cat,47.8,Tiger,Malfoys,35.99,75.7
Fred,Big scary cat,45.8,Tiger,Malfoys,81.62,119
Wilbur,Big scary cat,6.8,Superhero,Malfoys,43.43,141.1
Archibold,Big scary cat,75.8,Tiger,Malfoys,50.22,195.8
Fred,Big scary cat,73.8,Tiger,Malfoys,129.3,48.4
Wendy,Big scary cat,36.8,Superhero,Malfoys,32.23,179.2
Wilbur,Big scary cat,34.8,Superhero,Malfoys,131.72,65.8
Wendy,Big scary cat,64.8,Superhero,Malfoys,80.03,175.4
Wilbur,Big scary cat,62.8,Superhero,Malfoys,177.56,100.6
Fred,Big scary cat,25.8,Tiger,Malfoys,74.76,196.4
Archibold,Big scary cat,99.8,Tiger,Malfoys,11.19,199.8
Archibold,Big scary cat,23.8,Tiger,Malfoys,174.85,155.9
Wendy,Big scary cat,60.8,Superhero,Malfoys,50.81,176.1
Archibold,Big scary cat,51.8,Tiger,Malfoys,181.06,76.5
Wendy,Big scary cat,88.8,Superhero,Malfoys,47.45,57.9
Wendy,Big scary cat,12.8,Superhero,Malfoys,31.8,72
Fred,Big scary cat,49.8,Tiger,Malfoys,94.19,149.7
Wilbur,Big scary cat,10.8,Superhero,Malfoys,166.05,83.9
Fred,Big scary cat,77.8,Tiger,Malfoys,36.2,29
Fred,Big scary cat,1.8,Tiger,Malfoys,190.19,176.9
Wilbur,Big scary cat,38.8,Superhero,Malfoys,23.02,60.4
Wilbur,Big scary cat,66.8,Superhero,Malfoys,185.49,4.1
Archibold,Big scary cat,27.8,Tiger,Malfoys,180.86,20.7
Wilbur,Big scary cat,94.8,Superhero,Malfoys,115.17,12
Archibold,Big scary cat,55.8,Tiger,Malfoys,156.28,133.5
Wendy,Big scary cat,16.8,Superhero,Malfoys,119.03,51
Archibold,Big scary cat,83.8,Tiger,Malfoys,52.7,108.8
Wendy,Big scary cat,44.8,Superhero,Malfoys,170.09,138.5
Wilbur,Big scary cat,42.8,Superhero,Malfoys,57.23,25.6
Fred,Big scary cat,5.8,Tiger,Malfoys,161.58,184.3
Archibold,Big scary cat,79.8,Tiger,Malfoys,81.98,159.7
Archibold,Big scary cat,3.8,Tiger,Malfoys,4.6,88.8
Wendy,Big scary cat,72.8,Superhero,Malfoys,63.83,106.5
Wendy,Big scary cat,40.8,Superhero,Malfoys,171.21,174.7
Fred,Big scary cat,33.8,Tiger,Malfoys,97,37.5
Archibold,Big scary cat,31.8,Tiger,Malfoys,58.88,66
Wilbur,Big scary cat,70.8,Superhero,Malfoys,39.64,98.6
Wendy,Big scary cat,68.8,Superhero,Malfoys,167.86,5.8
Fred,Big scary cat,61.8,Tiger,Malfoys,50.64,151.8
Fred,Big scary cat,29.8,Tiger,Malfoys,57.78,42.8
Wilbur,Big scary cat,98.8,Superhero,Malfoys,158.34,106.2
Wilbur,Big scary cat,22.8,Superhero,Malfoys,188.79,92.5
Archibold,Big scary cat,59.8,Tiger,Malfoys,200.78,11
Fred,Big scary cat,57.8,Tiger,Malfoys,118.08,80.6
Wendy,Big scary cat,20.8,Superhero,Malfoys,126.58,10.1
Wilbur,Big scary cat,18.8,Superhero,Malfoys,64.89,112.8
Wilbur,Big scary cat,46.8,Superhero,Malfoys,60.93,47.5
Archibold,Big scary cat,7.8,Tiger,Malfoys,57.99,35.9
Archibold,Big scary cat,35.8,Tiger,Malfoys,149.65,81.7
Wendy,Big scary cat,24.8,Superhero,Malfoys,23.42,25.8
Fred,Big scary cat,13.8,Tiger,Malfoys,48.45,121.3
Wilbur,Big scary cat,50.8,Superhero,Malfoys,61.13,135.8
Wilbur,Big scary cat,74.8,Superhero,Malfoys,77.5,9.7
Wilbur,Big scary cat,2.8,Superhero,Malfoys,16.9,156.7
Archibold,Big scary cat,35.8,Tiger,Malfoys,153.75,60.5
Archibold,Big scary cat,39.8,Tiger,Malfoys,96.89,161.8
Archibold,Big scary cat,63.8,Tiger,Malfoys,116.39,13.5
Wendy,Big scary cat,100.8,Superhero,Malfoys,42.09,57.4
Wendy,Big scary cat,24.8,Superhero,Malfoys,79.91,37.1
Wendy,Big scary cat,28.8,Superhero,Malfoys,44.23,20.8
Archibold,Big scary cat,91.8,Tiger,Malfoys,187.97,159.9
Wendy,Big scary cat,52.8,Superhero,Malfoys,82.79,95.9
Fred,Big scary cat,89.8,Tiger,Malfoys,196.7,166
Fred,Big scary cat,13.8,Tiger,Malfoys,141.66,161
Fred,Big scary cat,17.8,Tiger,Malfoys,153.19,54.8
Wilbur,Big scary cat,50.8,Superhero,Malfoys,174.86,81.1
Fred,Big scary cat,41.8,Tiger,Malfoys,85.01,69.7
Wilbur,Big scary cat,78.8,Superhero,Malfoys,135.95,106.6
Wilbur,Big scary cat,2.8,Superhero,Malfoys,98.9,75.4
Archibold,Big scary cat,39.8,Tiger,Malfoys,190.04,106.7
Archibold,Big scary cat,67.8,Tiger,Malfoys,157.86,93.7
Wendy,Big scary cat,28.8,Superhero,Malfoys,74.04,42.4
Archibold,Big scary cat,95.8,Tiger,Malfoys,128.03,116.5
Wendy,Big scary cat,56.8,Superhero,Malfoys,109.69,45.6
Fred,Big scary cat,17.8,Tiger,Malfoys,102.24,114.2
Wendy,Big scary cat,84.8,Superhero,Malfoys,137.76,118
Fred,Big scary cat,45.8,Tiger,Malfoys,100.33,73.9
Wilbur,Big scary cat,6.8,Superhero,Malfoys,32.07,163.1
Fred,Big scary cat,73.8,Tiger,Malfoys,127.8,107
Archibold,Big scary cat,71.8,Tiger,Malfoys,191.16,35.6
Wilbur,Big scary cat,34.8,Superhero,Malfoys,153.97,138
Wendy,Big scary cat,32.8,Superhero,Malfoys,182.09,131.4
Fred,Big scary cat,69.8,Tiger,Malfoys,108.07,129.8
Wilbur,Big scary cat,62.8,Superhero,Malfoys,136.59,85.9
Wilbur,Big scary cat,30.8,Superhero,Malfoys,9.99,112.7
Archibold,Big scary cat,99.8,Tiger,Malfoys,118.58,103.2
Archibold,Big scary cat,23.8,Tiger,Malfoys,45.58,184.5
Fred,Big scary cat,97.8,Tiger,Malfoys,43.57,104.1
Fred,Big scary cat,21.8,Tiger,Malfoys,59,59.8
Wendy,Big scary cat,60.8,Superhero,Malfoys,121.52,35.3
Wilbur,Big scary cat,58.8,Superhero,Malfoys,2.07,76.2
Archibold,Big scary cat,51.8,Tiger,Malfoys,183.15,123.5
Archibold,Big scary cat,19.8,Tiger,Malfoys,167.5,97.8
Wendy,Big scary cat,88.8,Superhero,Malfoys,105.82,177.8
Wendy,Big scary cat,12.8,Superhero,Malfoys,35.45,194.3
Wilbur,Big scary cat,86.8,Superhero,Malfoys,198.7,190.2
Fred,Big scary cat,49.8,Tiger,Malfoys,81.07,20.6
Archibold,Big scary cat,47.8,Tiger,Malfoys,48.81,47.6
Wilbur,Big scary cat,10.8,Superhero,Malfoys,99.68,75
Wendy,Big scary cat,8.8,Superhero,Malfoys,16.12,14.2
Archibold,Big scary cat,75.8,Tiger,Malfoys,38.37,173
Wendy,Big scary cat,36.8,Superhero,Malfoys,109.88,68.8
Wendy,Big scary cat,64.8,Superhero,Malfoys,157.31,8.1
Fred,Big scary cat,25.8,Tiger,Malfoys,151.6,64.4
Wendy,Big scary cat,92.8,Superhero,Malfoys,154.79,135.4
Fred,Big scary cat,53.8,Tiger,Malfoys,12.43,161.1
Wilbur,Big scary cat,90.8,Superhero,Malfoys,81.49,126.1
Wilbur,Big scary cat,14.8,Superhero,Malfoys,35.17,102.3
Fred,Big scary cat,81.8,Tiger,Malfoys,199.19,168.2
Wilbur,Big scary cat,42.8,Superhero,Malfoys,200.34,116.6
Archibold,Big scary cat,79.8,Tiger,Malfoys,36.97,160.9
Archibold,Big scary cat,3.8,Tiger,Malfoys,190.6,188.6
Wendy,Big scary cat,40.8,Superhero,Malfoys,97.63,113.7
Archibold,Big scary cat,31.8,Tiger,Malfoys,39.65,45.1
Wendy,Big scary cat,68.8,Superhero,Malfoys,87.26,183.3
Fred,Big scary cat,29.8,Tiger,Malfoys,79.63,2.2
Archibold,Big scary cat,27.8,Tiger,Malfoys,101.15,150.4
Wendy,Big scary cat,96.8,Superhero,Malfoys,104.82,162.4
Fred,Big scary cat,57.8,Tiger,Malfoys,48.69,72.8
Wilbur,Big scary cat,18.8,Superhero,Malfoys,168,113.6
Wendy,Big scary cat,16.8,Superhero,Malfoys,166.87,97.9
Fred,Big scary cat,85.8,Tiger,Malfoys,62.5,132.7
Wilbur,Big scary cat,46.8,Superhero,Malfoys,112.82,85.7
Archibold,Big scary cat,7.8,Tiger,Malfoys,97.62,148.3
Fred,Big scary cat,5.8,Tiger,Malfoys,133.03,174.7
Wendy,Big scary cat,20.8,Superhero,Malfoys,190.2,184.2
Fred,Big scary cat,9.8,Tiger,Malfoys,42.44,157.1
Fred,Big scary cat,61.8,Tiger,Malfoys,102,197.9
Wilbur,Big scary cat,98.8,Superhero,Malfoys,5.81,139.7
Wilbur,Big scary cat,22.8,Superhero,Malfoys,174.14,68.7
Archibold,Big scary cat,59.8,Tiger,Malfoys,127.51,10.3
Wendy,Big scary cat,20.8,Superhero,Malfoys,90.06,99.6
Archibold,Big scary cat,87.8,Tiger,Malfoys,134.77,140.8
Archibold,Big scary cat,11.8,Tiger,Malfoys,156.12,1.2
Wendy,Big scary cat,48.8,Superhero,Malfoys,96.7,171.6
Fred,Big scary cat,9.8,Tiger,Malfoys,70.96,15.7
Wendy,Big scary cat,76.8,Superhero,Malfoys,167.43,87.2
Fred,Big scary cat,37.8,Tiger,Malfoys,77.01,164
Fred,Big scary cat,65.8,Tiger,Malfoys,34.12,152.5
Wilbur,Big scary cat,26.8,Superhero,Malfoys,33.73,24.3
Fred,Big scary cat,93.8,Tiger,Malfoys,63.81,16.2
Wilbur,Big scary cat,54.8,Superhero,Malfoys,92.97,135.8
Archibold,Big scary cat,15.8,Tiger,Malfoys,5.08,185.3
Wilbur,Big scary cat,82.8,Superhero,Malfoys,101.39,32
Archibold,Big scary cat,43.8,Tiger,Malfoys,103.29,129.8
Wendy,Big scary cat,80.8,Superhero,Malfoys,46.63,3.2
Wendy,Big scary cat,4.8,Superhero,Malfoys,180.88,95
Archibold,Big scary cat,71.8,Tiger,Malfoys,194.25,20.2
Wendy,Big scary cat,32.8,Superhero,Malfoys,147.52,188.5
Fred,Big scary cat,69.8,Tiger,Malfoys,32.24,109.6
Wilbur,Big scary cat,30.8,Superhero,Malfoys,167.22,200.5
Fred,Big scary cat,97.8,Tiger,Malfoys,36.23,99.8
Fred,Big scary cat,21.8,Tiger,Malfoys,105.56,83.4
Archibold,Big scary cat,95.8,Tiger,Malfoys,191.18,78.1
Wilbur,Big scary cat,58.8,Superhero,Malfoys,144.1,116.1
Wendy,Big scary cat,56.8,Superhero,Malfoys,173.08,46.9
Archibold,Big scary cat,19.8,Tiger,Malfoys,63.42,77.9
Fred,Big scary cat,17.8,Tiger,Malfoys,23.29,70.1
Wilbur,Big scary cat,86.8,Superhero,Malfoys,23.4,138.8
Wendy,Big scary cat,84.8,Superhero,Malfoys,71.96,115.3
Archibold,Big scary cat,47.8,Tiger,Malfoys,94.59,71.8
Fred,Big scary cat,45.8,Tiger,Malfoys,126.77,71.2
Wendy,Big scary cat,8.8,Superhero,Malfoys,191.86,78.1
Wilbur,Big scary cat,6.8,Superhero,Malfoys,62.74,3.6
Archibold,Big scary cat,75.8,Tiger,Malfoys,55.38,149.9
Fred,Big scary cat,73.8,Tiger,Malfoys,72.21,101.3
Wendy,Big scary cat,36.8,Superhero,Malfoys,169.2,141.2
Wilbur,Big scary cat,34.8,Superhero,Malfoys,23.58,145.6
Wilbur,Big scary cat,62.8,Superhero,Malfoys,132.56,137.6
Archibold,Big scary cat,99.8,Tiger,Malfoys,68.99,89.9
Archibold,Big scary cat,23.8,Tiger,Malfoys,66.94,190.5
Wendy,Big scary cat,60.8,Superhero,Malfoys,127.62,59.4
Archibold,Big scary cat,51.8,Tiger,Malfoys,85.45,74.8
Wendy,Big scary cat,88.8,Superhero,Malfoys,175.5,68.9
Wendy,Big scary cat,12.8,Superhero,Malfoys,86.38,27.3
Fred,Big scary cat,49.8,Tiger,Malfoys,198.47,22.5
Wilbur,Big scary cat,10.8,Superhero,Malfoys,96.52,100
Fred,Big scary cat,77.8,Tiger,Malfoys,69.76,43.3
Fred,Big scary cat,1.8,Tiger,Malfoys,98.48,57.3
Wilbur,Big scary cat,38.8,Superhero,Malfoys,173.82,80
Wilbur,Big scary cat,66.8,Superhero,Malfoys,109.94,200.8
Archibold,Big scary cat,27.8,Tiger,Malfoys,194.66,109.9
Wilbur,Big scary cat,94.8,Superhero,Malfoys,88.64,147.9
Archibold,Big scary cat,55.8,Tiger,Malfoys,143.4,19
Wendy,Big scary cat,16.8,Superhero,Malfoys,122.67,149.9
Archibold,Big scary cat,83.8,Tiger,Malfoys,185.91,87.9
Wendy,Big scary cat,44.8,Superhero,Malfoys,138.69,113
Fred,Big scary cat,5.8,Tiger,Malfoys,69.57,55.3
Wendy,Big scary cat,72.8,Superhero,Malfoys,181.45,18.5
Fred,Big scary cat,33.8,Tiger,Malfoys,122.2,59.1
Wilbur,Big scary cat,70.8,Superhero,Malfoys,90.58,32.7
Fred,Big scary cat,85.8,Tiger,Malfoys,94.64,62.4
Wilbur,Big scary cat,46.8,Superhero,Malfoys,5.51,20.9
Archibold,Big scary cat,7.8,Tiger,Malfoys,172.16,160.7
Wilbur,Big scary cat,74.8,Superhero,Malfoys,52.43,68.5
Archibold,Big scary cat,35.8,Tiger,Malfoys,181.53,192.7
Archibold,Big scary cat,63.8,Tiger,Malfoys,96.4,44.1
Wendy,Big scary cat,100.8,Superhero,Malfoys,61.48,107.3
Wendy,Big scary cat,24.8,Superhero,Malfoys,105.87,103.1
Archibold,Big scary cat,91.8,Tiger,Malfoys,74.44,54
Wendy,Big scary cat,52.8,Superhero,Malfoys,48.56,155.8
Fred,Big scary cat,89.8,Tiger,Malfoys,37.52,150.9
Fred,Big scary cat,13.8,Tiger,Malfoys,110.76,121.3
Wilbur,Big scary cat,50.8,Superhero,Malfoys,166.68,73.5
Fred,Big scary cat,41.8,Tiger,Malfoys,191.44,108.9
Wilbur,Big scary cat,78.8,Superhero,Malfoys,169.97,135
Wilbur,Big scary cat,2.8,Superhero,Malfoys,94.97,110.4
Archibold,Big scary cat,39.8,Tiger,Malfoys,75.17,67.6
Archibold,Big scary cat,67.8,Tiger,Malfoys,50.7,62.7
Wendy,Big scary cat,28.8,Superhero,Malfoys,156.41,62.6
Archibold,Big scary cat,95.8,Tiger,Malfoys,100.49,39.5
Wendy,Big scary cat,56.8,Superhero,Malfoys,145.21,70.3
Fred,Big scary cat,17.8,Tiger,Malfoys,187.13,98.8
Wendy,Big scary cat,84.8,Superhero,Malfoys,113.44,151.5
Wilbur,Big scary cat,82.8,Superhero,Malfoys,83.99,161.3
Fred,Big scary cat,45.8,Tiger,Malfoys,41.99,39.4
Archibold,Big scary cat,43.8,Tiger,Malfoys,167.42,162.5
